epoch,train_loss
"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]","[0.8391, 0.3209, 0.2353, 0.2097, 0.1998, 0.1917, 0.1936, 0.181, 0.1681, 0.1736, 0.1755, 0.1707, 0.1616, 0.1664, 0.1582, 0.1529, 0.1645, 0.1448, 0.1513, 0.1418, 0.1461, 0.1455, 0.1466, 0.1481, 0.1378, 0.1396, 0.1316, 0.1298, 0.1353, 0.1325]"
