epoch,train_loss
"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169, 170, 171, 172, 173, 174, 175, 176, 177, 178, 179, 180, 181, 182, 183, 184, 185, 186, 187, 188, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199, 200, 201, 202, 203, 204, 205, 206, 207, 208, 209, 210, 211, 212, 213, 214, 215, 216, 217, 218, 219, 220, 221, 222, 223, 224, 225, 226, 227, 228, 229, 230, 231, 232, 233, 234, 235, 236, 237, 238, 239, 240, 241, 242, 243, 244, 245, 246, 247, 248, 249, 250, 251, 252, 253, 254, 255, 256, 257, 258, 259, 260, 261, 262, 263, 264, 265, 266, 267, 268, 269, 270, 271, 272, 273, 274, 275, 276, 277, 278, 279, 280, 281, 282, 283, 284, 285, 286, 287, 288, 289, 290, 291, 292, 293, 294, 295, 296, 297, 298, 299, 300]","[1.0686, 0.9942, 0.8952, 0.7535, 0.599, 0.4624, 0.3704, 0.3099, 0.2723, 0.257, 0.2087, 0.2045, 0.2109, 0.1883, 0.1683, 0.1631, 0.1622, 0.1533, 0.1452, 0.1786, 0.1532, 0.1493, 0.1216, 0.1335, 0.1476, 0.1226, 0.1246, 0.1311, 0.1068, 0.1284, 0.1044, 0.1083, 0.1135, 0.1007, 0.1053, 0.1108, 0.1068, 0.11, 0.1005, 0.0961, 0.0883, 0.0822, 0.0923, 0.0937, 0.0982, 0.0979, 0.0686, 0.099, 0.0863, 0.0827, 0.0728, 0.0732, 0.0809, 0.0892, 0.0995, 0.064, 0.0672, 0.0649, 0.0587, 0.0801, 0.0725, 0.064, 0.0546, 0.0634, 0.0763, 0.0612, 0.0663, 0.0377, 0.0652, 0.0587, 0.0545, 0.0661, 0.0607, 0.0546, 0.0668, 0.0497, 0.0584, 0.0395, 0.0438, 0.0594, 0.0613, 0.051, 0.0483, 0.0504, 0.0466, 0.0403, 0.0406, 0.0674, 0.0347, 0.0498, 0.0446, 0.0543, 0.0354, 0.0372, 0.058, 0.0299, 0.0291, 0.0401, 0.0429, 0.0443, 0.0323, 0.0457, 0.0427, 0.0334, 0.037, 0.0292, 0.0377, 0.041, 0.0306, 0.0235, 0.0251, 0.0495, 0.0501, 0.0319, 0.0383, 0.0262, 0.0259, 0.0308, 0.0306, 0.0269, 0.0291, 0.0295, 0.0374, 0.0209, 0.0268, 0.018, 0.0386, 0.0261, 0.0229, 0.0294, 0.016, 0.0424, 0.0201, 0.0244, 0.0211, 0.0258, 0.0191, 0.0224, 0.0128, 0.0187, 0.0192, 0.0162, 0.0193, 0.0218, 0.0171, 0.0114, 0.0203, 0.0159, 0.0194, 0.0205, 0.0216, 0.0178, 0.0218, 0.022, 0.0158, 0.0148, 0.0188, 0.0144, 0.0218, 0.0136, 0.0249, 0.0219, 0.0189, 0.018, 0.0216, 0.0194, 0.0133, 0.0211, 0.0239, 0.0193, 0.0229, 0.009, 0.0384, 0.0205, 0.0091, 0.0175, 0.0139, 0.0132, 0.024, 0.0128, 0.0085, 0.0141, 0.009, 0.0106, 0.0106, 0.0292, 0.023, 0.0071, 0.0126, 0.0177, 0.0143, 0.0051, 0.0109, 0.0177, 0.0153, 0.0212, 0.0177, 0.0131, 0.0107, 0.0159, 0.026, 0.0132, 0.0109, 0.0071, 0.0125, 0.021, 0.0128, 0.0202, 0.0111, 0.0114, 0.0108, 0.0111, 0.0141, 0.0114, 0.0105, 0.0056, 0.0139, 0.0096, 0.0137, 0.0082, 0.0159, 0.0125, 0.0109, 0.0186, 0.0082, 0.017, 0.0253, 0.0094, 0.0057, 0.0044, 0.0141, 0.0078, 0.0064, 0.0064, 0.0172, 0.0081, 0.003, 0.0072, 0.0091, 0.0066, 0.0199, 0.0109, 0.0155, 0.0071, 0.0075, 0.0084, 0.0092, 0.004, 0.0074, 0.0152, 0.0126, 0.0078, 0.0073, 0.0129, 0.0141, 0.0051, 0.0134, 0.0048, 0.0066, 0.0059, 0.008, 0.0109, 0.005, 0.01, 0.0099, 0.01, 0.003, 0.0078, 0.0121, 0.0086, 0.0064, 0.0076, 0.0102, 0.0058, 0.0076, 0.0064, 0.0051, 0.0025, 0.0094, 0.0094, 0.0071, 0.0029, 0.0036, 0.0098, 0.0071, 0.0052, 0.0047, 0.007, 0.0121, 0.0059, 0.0027, 0.002, 0.0026, 0.011, 0.0081, 0.0051, 0.0072, 0.006, 0.005, 0.0026]"
